,COMMUNITY AREA NAME,PER CAPITA INCOME,KWH MEAN 2010,TOTAL POPULATION
27136,Washington Park,13087,14805.0,127.0
27137,Washington Park,13087,18779.0,127.0
27138,Washington Park,13087,8928.14,47.0
27139,Washington Park,13087,11201.83,111.0
27140,Washington Park,13087,3690.5,111.0
27141,Washington Park,13087,9787.33,110.0
27142,Washington Park,13087,9304.5,110.0
27143,Washington Park,13087,13955.25,96.0
27144,Washington Park,13087,22240.5,237.0
27145,Washington Park,13087,14215.14,47.0
27146,Washington Park,13087,13442.15,237.0
27147,Washington Park,13087,6606.0,128.0
27148,Washington Park,13087,7728.88,119.0
27149,Washington Park,13087,10075.6,223.0
27150,Washington Park,13087,14206.67,137.0
27151,Washington Park,13087,14954.0,78.0
27152,Washington Park,13087,8670.5,78.0
27153,Washington Park,13087,9942.33,52.0
27154,Washington Park,13087,3523.8,105.0
27155,Washington Park,13087,9085.0,134.0
27156,Washington Park,13087,7718.0,238.0
27157,Washington Park,13087,14206.77,238.0
27158,Washington Park,13087,12235.83,354.0
27159,Washington Park,13087,9032.45,354.0
27160,Washington Park,13087,12064.88,82.0
27161,Washington Park,13087,6716.33,82.0
27162,Washington Park,13087,18438.25,46.0
27163,Washington Park,13087,5298.0,46.0
27164,Washington Park,13087,43233.0,11.0
27165,Washington Park,13087,5057.5,298.0
27166,Washington Park,13087,12292.67,298.0
27167,Washington Park,13087,7753.0,298.0
27168,Washington Park,13087,28906.67,197.0
27169,Washington Park,13087,12894.33,197.0
27170,Washington Park,13087,9710.11,134.0
27171,Washington Park,13087,1382259.0,568.0
27172,Washington Park,13087,8733.0,9.0
27173,Washington Park,13087,13916.0,39.0
27174,Washington Park,13087,5849.57,39.0
27175,Washington Park,13087,8523.4,67.0
27176,Washington Park,13087,14465.25,56.0
27177,Washington Park,13087,12008.5,56.0
27178,Washington Park,13087,7802.67,46.0
27179,Washington Park,13087,7026.83,46.0
27180,Washington Park,13087,3676.0,18.0
27181,Washington Park,13087,7154.0,5.0
27182,Washington Park,13087,10130.0,20.0
27183,Washington Park,13087,8039.75,38.0
27184,Washington Park,13087,5137.0,38.0
27185,Washington Park,13087,8155.33,67.0
27186,Washington Park,13087,5572.67,67.0
27187,Washington Park,13087,7621.83,44.0
27188,Washington Park,13087,9387.5,66.0
27189,Washington Park,13087,8508.63,124.0
27190,Washington Park,13087,8730.0,160.0
27191,Washington Park,13087,15785.25,84.0
27192,Washington Park,13087,11627.0,84.0
27193,Washington Park,13087,11376.6,64.0
27194,Washington Park,13087,25417.0,53.0
27195,Washington Park,13087,7891.6,53.0
27196,Washington Park,13087,10681.43,111.0
27197,Washington Park,13087,12780.33,111.0
27198,Washington Park,13087,16757.0,242.0
27199,Washington Park,13087,10428.5,52.0
27200,Washington Park,13087,6879.0,52.0
27201,Washington Park,13087,12156.0,25.0
27202,Washington Park,13087,12651.6,45.0
27203,Washington Park,13087,8480.5,43.0
27204,Washington Park,13087,4950.6,43.0
27205,Washington Park,13087,8501.75,285.0
27206,Washington Park,13087,10242.0,285.0
27207,Washington Park,13087,8042.14,85.0
27208,Washington Park,13087,18085.33,73.0
27209,Washington Park,13087,5355.5,73.0
27210,Washington Park,13087,17138.09,124.0
27211,Washington Park,13087,22628.33,124.0
27212,Washington Park,13087,14366.13,110.0
27213,Washington Park,13087,7431.33,110.0
27214,Washington Park,13087,11605.1,96.0
27215,Washington Park,13087,8340.0,771.0
27216,Washington Park,13087,7952.0,96.0
27217,Washington Park,13087,10414.25,34.0
27218,Washington Park,13087,21878.67,46.0
27219,Washington Park,13087,10384.67,46.0
27220,Washington Park,13087,13786.0,46.0
27221,Washington Park,13087,4746.25,14.0
27222,Washington Park,13087,5353.5,18.0
27223,Washington Park,13087,6479.0,24.0
27224,Washington Park,13087,21698.4,771.0
27225,Washington Park,13087,22272.5,771.0
27226,Hyde Park,39243,6637.33,28.0
27227,Hyde Park,39243,726888.0,295.0
27228,Hyde Park,39243,500.0,0.0
27229,Hyde Park,39243,14178.0,24.0
27230,Hyde Park,39243,8191.0,98.0
27231,Hyde Park,39243,26964.0,134.0
27232,Hyde Park,39243,81672.39,26450.0
27233,Hyde Park,39243,38389.0,330.0
27234,Hyde Park,39243,8118.0,132.0
27235,Hyde Park,39243,29808.5,351.0
27236,Hyde Park,39243,37070.0,351.0
27237,Hyde Park,39243,14092.33,134.0
27238,Hyde Park,39243,15651.0,31.0
27239,Hyde Park,39243,19764.5,31.0
27240,Hyde Park,39243,675142.0,821.0
27241,Hyde Park,39243,21910.83,333.0
27242,Hyde Park,39243,7844.0,333.0
27243,Hyde Park,39243,9662.33,333.0
27244,Hyde Park,39243,10490.0,705.0
27245,Hyde Park,39243,14965.5,705.0
27246,Hyde Park,39243,7686.57,705.0
27247,Hyde Park,39243,19756.25,283.0
27248,Hyde Park,39243,10424.14,122.0
27249,Hyde Park,39243,15500.2,200.0
27250,Hyde Park,39243,7930.5,200.0
27251,Hyde Park,39243,10502.57,133.0
27252,Hyde Park,39243,9239.0,131.0
27253,Hyde Park,39243,10448.25,131.0
27254,Hyde Park,39243,16253.8,88.0
27255,Hyde Park,39243,8361.8,88.0
27256,Hyde Park,39243,9088.33,88.0
27257,Hyde Park,39243,12471.06,216.0
27258,Hyde Park,39243,18458.0,216.0
27259,Hyde Park,39243,9733.1,65.0
27260,Hyde Park,39243,8021.0,59.0
27261,Hyde Park,39243,10426.25,109.0
27262,Hyde Park,39243,5209.13,109.0
27263,Hyde Park,39243,9479.25,109.0
27264,Hyde Park,39243,9213.07,87.0
27265,Hyde Park,39243,7094.5,87.0
27266,Hyde Park,39243,5201.5,218.0
27267,Hyde Park,39243,6849.0,218.0
27268,Hyde Park,39243,11642.73,218.0
27269,Hyde Park,39243,4870.5,0.0
27270,Hyde Park,39243,7590.0,0.0
27271,Hyde Park,39243,5903.67,118.0
27272,Hyde Park,39243,9519.67,148.0
27273,Hyde Park,39243,5378.75,148.0
27274,Hyde Park,39243,7101.09,33.0
27275,Hyde Park,39243,9386.5,528.0
27276,Hyde Park,39243,42814.29,528.0
27277,Hyde Park,39243,107783.0,528.0
27278,Hyde Park,39243,8255.0,17.0
27279,Hyde Park,39243,9664.73,79.0
27280,Hyde Park,39243,10266.2,130.0
27281,Hyde Park,39243,5367.5,55.0
27282,Hyde Park,39243,8027.08,67.0
27283,Hyde Park,39243,8038.6,67.0
27284,Hyde Park,39243,6216.09,337.0
27285,Hyde Park,39243,7550.94,337.0
27286,Hyde Park,39243,3647.0,134.0
27287,Hyde Park,39243,3480.5,220.0
27288,Hyde Park,39243,8329.67,220.0
27289,Hyde Park,39243,12166.75,74.0
27290,Hyde Park,39243,14196.62,74.0
27291,Hyde Park,39243,11865.19,201.0
27292,Hyde Park,39243,129612.0,201.0
27293,Hyde Park,39243,8767.47,134.0
27294,Hyde Park,39243,10963.53,182.0
27295,Hyde Park,39243,8160.08,134.0
27296,Hyde Park,39243,8615.0,163.0
27297,Hyde Park,39243,28296.5,163.0
27298,Hyde Park,39243,12746.56,45.0
27299,Hyde Park,39243,13293.5,64.0
27300,Hyde Park,39243,14017.25,64.0
27301,Hyde Park,39243,8151.14,24.0
27302,Hyde Park,39243,10624.67,24.0
27303,Hyde Park,39243,8907.88,72.0
27304,Hyde Park,39243,12501.6,200.0
27305,Hyde Park,39243,10418.0,210.0
27306,Hyde Park,39243,4914.5,210.0
27307,Hyde Park,39243,7856.33,132.0
27308,Hyde Park,39243,8920.88,132.0
27309,Hyde Park,39243,6213.5,89.0
27310,Hyde Park,39243,13399.75,89.0
27311,Hyde Park,39243,10732.0,89.0
27312,Hyde Park,39243,12138.29,61.0
27313,Hyde Park,39243,5128.6,147.0
27314,Hyde Park,39243,6365.0,147.0
27315,Hyde Park,39243,21239.33,76.0
27316,Hyde Park,39243,11937.33,154.0
27317,Hyde Park,39243,4025.0,15.0
27318,Hyde Park,39243,7477.5,15.0
27319,Hyde Park,39243,8675.5,25.0
27320,Hyde Park,39243,9970.5,25.0
27321,Hyde Park,39243,6761.2,260.0
27322,Hyde Park,39243,11497.0,260.0
27323,Hyde Park,39243,10617.75,260.0
27324,Hyde Park,39243,8107.0,13.0
27325,Hyde Park,39243,12464.2,106.0
27326,Hyde Park,39243,8149.0,106.0
27327,Hyde Park,39243,6167.0,182.0
27328,Hyde Park,39243,8035.24,182.0
27329,Hyde Park,39243,10890.25,52.0
27330,Hyde Park,39243,5692.67,52.0
27331,Hyde Park,39243,9960.0,113.0
27332,Hyde Park,39243,16473.67,113.0
27333,Hyde Park,39243,11049.0,98.0
27334,Hyde Park,39243,12049.0,154.0
27335,Hyde Park,39243,9075.17,98.0
27336,Hyde Park,39243,5631.8,170.0
27337,Hyde Park,39243,17306.33,154.0
27338,Hyde Park,39243,9969.0,121.0
27339,Hyde Park,39243,11338.8,121.0
27340,Hyde Park,39243,11593.07,121.0
27341,Hyde Park,39243,5331.8,142.0
27342,Hyde Park,39243,3804.0,142.0
27343,Hyde Park,39243,6968.17,462.0
27344,Hyde Park,39243,7819.25,462.0
27345,Hyde Park,39243,14940.5,153.0
27346,Hyde Park,39243,8330.17,153.0
27347,Hyde Park,39243,18138.67,261.0
27348,Hyde Park,39243,9917.33,261.0
27349,Hyde Park,39243,12111.4,167.0
27350,Hyde Park,39243,5250.54,167.0
27351,Hyde Park,39243,239.0,51.0
27352,Hyde Park,39243,15879.0,0.0
27353,Hyde Park,39243,12156.36,165.0
27354,Hyde Park,39243,4915.5,210.0
27355,Hyde Park,39243,8932.5,214.0
27356,Hyde Park,39243,8279.75,214.0
27357,Hyde Park,39243,9321.75,237.0
27358,Hyde Park,39243,16732.74,237.0
27359,Hyde Park,39243,10860.0,123.0
27360,Hyde Park,39243,9433.29,123.0
27361,Hyde Park,39243,9804.04,123.0
27362,Hyde Park,39243,6450.08,15.0
27363,Hyde Park,39243,6959.79,33.0
27364,Hyde Park,39243,51081.67,86.0
27365,Hyde Park,39243,2635.8,417.0
27366,Hyde Park,39243,19550.14,417.0
27367,Hyde Park,39243,21343.44,264.0
27368,Hyde Park,39243,247242.0,306.0
27369,Hyde Park,39243,16588.64,267.0
27370,Hyde Park,39243,14196.45,295.0
27371,Hyde Park,39243,9732.5,295.0
27372,Hyde Park,39243,19269.8,202.0
27373,Hyde Park,39243,11552.5,202.0
27374,Hyde Park,39243,116417.0,95.0
27375,Hyde Park,39243,21492.0,95.0
27376,Hyde Park,39243,49479.5,170.0
27377,Hyde Park,39243,13835.67,216.0
27378,Hyde Park,39243,8849.67,216.0
27379,Hyde Park,39243,17916.4,21.0
27380,Hyde Park,39243,8459.44,411.0
27381,Hyde Park,39243,10480.33,443.0
27382,Hyde Park,39243,11102.31,509.0
27383,Hyde Park,39243,11081.53,50.0
27384,Hyde Park,39243,9022.0,218.0
27385,Hyde Park,39243,16272.2,218.0
27386,Hyde Park,39243,77338.33,411.0
27387,Hyde Park,39243,15357.71,411.0
27388,Hyde Park,39243,18753.25,140.0
27389,Hyde Park,39243,47601.0,140.0
27390,Hyde Park,39243,25069.0,17.0
27391,Hyde Park,39243,6666.2,0.0
27392,Hyde Park,39243,21971.67,445.0
27393,Hyde Park,39243,7278.5,33.0
27394,Hyde Park,39243,17490.67,172.0
27395,Hyde Park,39243,9845.0,172.0
27396,Hyde Park,39243,7905.1,172.0
27397,Hyde Park,39243,6405.5,249.0
27398,Hyde Park,39243,12021.83,249.0
27399,Hyde Park,39243,10073.68,249.0
27400,Hyde Park,39243,10694.78,289.0
27401,Hyde Park,39243,9013.67,289.0
27402,Hyde Park,39243,11577.45,98.0
27403,Hyde Park,39243,8998.04,53.0
27404,Hyde Park,39243,7866.74,47.0
27405,Hyde Park,39243,7189.83,46.0
27406,Hyde Park,39243,10651.67,294.0
27407,Hyde Park,39243,12000.4,294.0
27408,Hyde Park,39243,13124.79,294.0
27409,Hyde Park,39243,9989.75,287.0
27410,Hyde Park,39243,9947.33,287.0
27411,Hyde Park,39243,11095.18,287.0
27412,Hyde Park,39243,40760.5,512.0
27413,Hyde Park,39243,12617.5,512.0
27414,Hyde Park,39243,9606.33,67.0
27415,Hyde Park,39243,7472.5,322.0
27416,Hyde Park,39243,12474.0,322.0
27417,Hyde Park,39243,9952.12,322.0
27418,Hyde Park,39243,17009.38,43.0
27419,Hyde Park,39243,9405.91,65.0
27420,Hyde Park,39243,22663.0,65.0
27421,Hyde Park,39243,10519.67,65.0
27422,Hyde Park,39243,9850.6,107.0
27423,Hyde Park,39243,14652.22,107.0
27424,Hyde Park,39243,15306.5,45.0
27425,Hyde Park,39243,13339.67,45.0
27426,Hyde Park,39243,9948.44,201.0
27427,Hyde Park,39243,11175.88,100.0
27428,Hyde Park,39243,25727.11,59.0
27429,Hyde Park,39243,26975.8,189.0
27430,Hyde Park,39243,12905.56,189.0
27431,Hyde Park,39243,9896.39,189.0
27432,Hyde Park,39243,15323.6,101.0
27433,Hyde Park,39243,14774.6,101.0
27434,Hyde Park,39243,3375.67,81.0
27435,Hyde Park,39243,12149.38,81.0
27436,Hyde Park,39243,10254.6,107.0
27437,Hyde Park,39243,17040.29,107.0
27438,Hyde Park,39243,8619.88,111.0
27439,Hyde Park,39243,16129.67,174.0
27440,Hyde Park,39243,7414.1,174.0
27441,Hyde Park,39243,12007.0,174.0
27442,Hyde Park,39243,5052.5,12.0
27443,Hyde Park,39243,93528.0,0.0
27444,Hyde Park,39243,21988.0,134.0
27445,Hyde Park,39243,17457.0,16.0
27446,Hyde Park,39243,19799.0,25.0
27447,Hyde Park,39243,6968.0,25.0
27448,Hyde Park,39243,4390.0,38.0
27449,Hyde Park,39243,18895.5,44.0
27450,Hyde Park,39243,6056.5,44.0
27451,Hyde Park,39243,10734.0,181.0
27452,Hyde Park,39243,12807.89,181.0
27453,Hyde Park,39243,23832.4,132.0
27454,Hyde Park,39243,8694.5,2.0
27455,Hyde Park,39243,49284.0,29.0
27456,Hyde Park,39243,18008.71,29.0
27457,Hyde Park,39243,19625.67,29.0
27458,Hyde Park,39243,8109.33,50.0
27459,Hyde Park,39243,9955.5,50.0
27460,Hyde Park,39243,18317.0,139.0
27461,Hyde Park,39243,22535.0,139.0
27462,Hyde Park,39243,17110.71,165.0
27463,Hyde Park,39243,21283.0,165.0
27464,Hyde Park,39243,9609.0,160.0
27465,Hyde Park,39243,29466.0,102.0
27466,Hyde Park,39243,24105.0,102.0
27467,Hyde Park,39243,23248.67,102.0
27468,Hyde Park,39243,13833.25,99.0
27469,Hyde Park,39243,20410.0,99.0
27470,Hyde Park,39243,10491.17,106.0
27471,Hyde Park,39243,13906.88,106.0
27472,Woodlawn,18928,8683.25,82.0
27473,Woodlawn,18928,302.0,0.0
27474,Woodlawn,18928,10381.0,0.0
27475,Woodlawn,18928,7985.0,22.0
27476,Woodlawn,18928,2069.0,22.0
27477,Woodlawn,18928,7658.0,28.0
27478,Woodlawn,18928,46777.0,147.0
27479,Woodlawn,18928,24434.5,0.0
27480,Woodlawn,18928,86864.0,120.0
27481,Woodlawn,18928,21484.5,78.0
27482,Woodlawn,18928,10848.0,114.0
27483,Woodlawn,18928,19936.0,17.0
27484,Woodlawn,18928,13637.64,38.0
27485,Woodlawn,18928,1560447.0,22856.0
27486,Woodlawn,18928,18551.5,560.0
27487,Woodlawn,18928,37231.8,560.0
27488,Woodlawn,18928,7368.17,67.0
27489,Woodlawn,18928,37535.0,70.0
27490,Woodlawn,18928,22376.0,70.0
27491,Woodlawn,18928,6582.5,44.0
27492,Woodlawn,18928,9460.75,0.0
27493,Woodlawn,18928,13954.0,0.0
27494,Woodlawn,18928,27494.5,161.0
27495,Woodlawn,18928,13797.67,113.0
27496,Woodlawn,18928,7013.83,113.0
27497,Woodlawn,18928,20284.0,124.0
27498,Woodlawn,18928,12001.0,124.0
27499,Woodlawn,18928,6957.5,124.0
27500,Woodlawn,18928,20699.33,160.0
27501,Woodlawn,18928,18739.75,160.0
27502,Woodlawn,18928,34846.0,82.0
27503,Woodlawn,18928,11039.0,223.0
27504,Woodlawn,18928,15089.25,223.0
27505,Woodlawn,18928,42818.0,189.0
27506,Woodlawn,18928,25882.67,125.0
27507,Woodlawn,18928,11037.75,125.0
27508,Woodlawn,18928,26237.5,125.0
27509,Woodlawn,18928,26186.0,41.0
27510,Woodlawn,18928,9927.5,41.0
27511,Woodlawn,18928,15340.0,80.0
27512,Woodlawn,18928,10697.67,156.0
27513,Woodlawn,18928,8506.5,266.0
27514,Woodlawn,18928,15248.25,22.0
27515,Woodlawn,18928,9139.14,22.0
27516,Woodlawn,18928,9022.9,22.0
27517,Woodlawn,18928,13319.5,103.0
27518,Woodlawn,18928,15642.67,103.0
27519,Woodlawn,18928,8108.71,101.0
27520,Woodlawn,18928,11064.17,101.0
27521,Woodlawn,18928,11273.0,189.0
27522,Woodlawn,18928,14171.0,189.0
27523,Woodlawn,18928,11521.0,125.0
27524,Woodlawn,18928,9068.22,125.0
27525,Woodlawn,18928,11217.83,125.0
27526,Woodlawn,18928,14798.5,127.0
27527,Woodlawn,18928,7370.75,127.0
27528,Woodlawn,18928,16005.73,127.0
27529,Woodlawn,18928,32523.0,196.0
27530,Woodlawn,18928,15809.5,196.0
27531,Woodlawn,18928,17556.0,38.0
27532,Woodlawn,18928,15351.33,102.0
27533,Woodlawn,18928,6177.0,251.0
27534,Woodlawn,18928,20792.89,251.0
27535,Woodlawn,18928,15064.57,88.0
27536,Woodlawn,18928,9993.67,88.0
27537,Woodlawn,18928,25931.0,250.0
27538,Woodlawn,18928,7358.0,250.0
27539,Woodlawn,18928,10692.5,250.0
27540,Woodlawn,18928,9504.89,213.0
27541,Woodlawn,18928,11499.4,213.0
27542,Woodlawn,18928,73612.0,213.0
27543,Woodlawn,18928,4452.17,91.0
27544,Woodlawn,18928,23399.0,91.0
27545,Woodlawn,18928,19346.0,28.0
27546,Woodlawn,18928,10150.25,112.0
27547,Woodlawn,18928,9147.6,111.0
27548,Woodlawn,18928,8824.62,111.0
27549,Woodlawn,18928,10499.19,111.0
27550,Woodlawn,18928,10405.13,219.0
27551,Woodlawn,18928,13061.06,484.0
27552,Woodlawn,18928,9743.5,0.0
27553,Woodlawn,18928,9258.5,46.0
27554,Woodlawn,18928,25931.59,116.0
27555,Woodlawn,18928,11079.0,69.0
27556,Woodlawn,18928,8943.5,69.0
27557,Woodlawn,18928,18673.4,34.0
27558,Woodlawn,18928,12183.0,45.0
27559,Woodlawn,18928,7411.21,80.0
27560,Woodlawn,18928,10896.14,62.0
27561,Woodlawn,18928,10825.89,108.0
27562,Woodlawn,18928,11962.0,147.0
27563,Woodlawn,18928,10432.86,147.0
27564,Woodlawn,18928,13184.5,285.0
27565,Woodlawn,18928,10559.47,285.0
27566,Woodlawn,18928,9135.63,46.0
27567,Woodlawn,18928,13521.23,136.0
27568,Woodlawn,18928,9219.9,102.0
27569,Woodlawn,18928,3923.45,85.0
27570,Woodlawn,18928,13138.17,135.0
27571,Woodlawn,18928,7975.45,135.0
27572,Woodlawn,18928,18841.5,135.0
27573,Woodlawn,18928,8920.42,118.0
27574,Woodlawn,18928,9681.33,75.0
27575,Woodlawn,18928,12861.5,113.0
27576,Woodlawn,18928,6181.5,113.0
27577,Woodlawn,18928,12153.4,102.0
27578,Woodlawn,18928,9533.25,60.0
27579,Woodlawn,18928,11403.0,120.0
27580,Woodlawn,18928,11001.43,91.0
27581,Woodlawn,18928,6712.25,35.0
27582,Woodlawn,18928,8629.33,59.0
27583,Woodlawn,18928,4619.0,262.0
27584,Woodlawn,18928,17470.0,262.0
27585,Woodlawn,18928,23621.5,13.0
27586,Woodlawn,18928,11879.1,88.0
27587,Woodlawn,18928,7931.46,72.0
27588,Woodlawn,18928,11890.86,13.0
27589,Woodlawn,18928,10456.89,72.0
27590,Woodlawn,18928,17993.5,26.0
27591,Woodlawn,18928,25926.0,11.0
27592,Woodlawn,18928,11097.54,88.0
27593,Woodlawn,18928,7173.33,111.0
27594,Woodlawn,18928,11164.73,99.0
27595,Woodlawn,18928,19328.0,99.0
27596,Woodlawn,18928,9814.58,78.0
27597,Woodlawn,18928,9951.0,109.0
27598,Woodlawn,18928,6598.8,116.0
27599,Woodlawn,18928,10004.56,97.0
27600,Woodlawn,18928,9880.08,98.0
27601,Woodlawn,18928,8064.38,97.0
27602,Woodlawn,18928,7975.0,111.0
27603,Woodlawn,18928,16716.5,168.0
27604,Woodlawn,18928,12048.0,168.0
27605,Woodlawn,18928,11757.5,90.0
27606,Woodlawn,18928,9960.82,91.0
27607,Woodlawn,18928,22535.0,95.0
27608,Woodlawn,18928,17241.67,95.0
27609,Woodlawn,18928,10838.17,20.0
27610,Woodlawn,18928,9518.75,50.0
27611,Woodlawn,18928,8692.17,19.0
27612,Woodlawn,18928,8360.5,64.0
27613,Woodlawn,18928,7852.0,64.0
27614,Woodlawn,18928,11288.75,89.0
27615,Woodlawn,18928,18158.0,89.0
27616,Woodlawn,18928,7699.67,28.0
27617,Woodlawn,18928,9264.5,45.0
27618,Woodlawn,18928,13041.0,45.0
27619,Woodlawn,18928,11066.33,23.0
27620,Woodlawn,18928,10580.5,57.0
27621,Woodlawn,18928,10526.25,23.0
27622,Woodlawn,18928,13181.2,120.0
27623,Woodlawn,18928,7368.0,120.0
27624,Woodlawn,18928,7041.67,43.0
27625,Woodlawn,18928,9591.8,55.0
27626,Woodlawn,18928,8042.17,52.0
27627,Woodlawn,18928,9771.25,33.0
27628,Woodlawn,18928,1162.67,33.0
27629,Woodlawn,18928,7837.5,0.0
27630,Woodlawn,18928,9157.0,38.0
27631,Woodlawn,18928,11356.5,38.0
27632,Woodlawn,18928,9325.83,72.0
27633,Woodlawn,18928,688.5,72.0
27634,Woodlawn,18928,11128.67,64.0
27635,Woodlawn,18928,12179.8,64.0
27636,Woodlawn,18928,9343.4,78.0
27637,Woodlawn,18928,9087.5,78.0
27638,Woodlawn,18928,9926.75,39.0
27639,Woodlawn,18928,6755.25,22.0
27640,Woodlawn,18928,11639.17,88.0
27641,Woodlawn,18928,5350.43,88.0
27642,Woodlawn,18928,6461.33,44.0
27643,Woodlawn,18928,4947.6,44.0
27644,Woodlawn,18928,8078.8,60.0
27645,Woodlawn,18928,10843.33,60.0
27646,Woodlawn,18928,7143.07,49.0
27647,Woodlawn,18928,4386.5,49.0
27648,Woodlawn,18928,7006.87,63.0
27649,Woodlawn,18928,5505.0,63.0
27650,Woodlawn,18928,11328.5,41.0
27651,Woodlawn,18928,8192.17,72.0
27652,Woodlawn,18928,8143.0,72.0
27653,Woodlawn,18928,7954.13,54.0
27654,Woodlawn,18928,9786.44,12.0
27655,Woodlawn,18928,6782.56,3.0
27656,Woodlawn,18928,5780.43,48.0
27657,Woodlawn,18928,7930.38,71.0
27658,Woodlawn,18928,8490.14,51.0
27659,Woodlawn,18928,8407.5,51.0
27660,Woodlawn,18928,8085.0,38.0
27661,Woodlawn,18928,8377.0,38.0
27662,Woodlawn,18928,8389.33,87.0
27663,Woodlawn,18928,14319.0,87.0
27664,Woodlawn,18928,8103.0,44.0
27665,Woodlawn,18928,3950.14,69.0
27666,Woodlawn,18928,6645.86,69.0
27667,Woodlawn,18928,10691.5,53.0
27668,Woodlawn,18928,8053.63,53.0
27669,Woodlawn,18928,8838.0,42.0
27670,Woodlawn,18928,3320.0,42.0
27671,Woodlawn,18928,6865.56,56.0
27672,Woodlawn,18928,7885.33,56.0
27673,Woodlawn,18928,6712.88,43.0
27674,Woodlawn,18928,10765.5,43.0
27675,Woodlawn,18928,17462.0,41.0
27676,Woodlawn,18928,8610.33,41.0
27677,Woodlawn,18928,9711.0,18.0
27678,Woodlawn,18928,5830.88,22.0
27679,Woodlawn,18928,51656.0,69.0
27680,Woodlawn,18928,7276.57,69.0
27681,Woodlawn,18928,8519.0,70.0
27682,Woodlawn,18928,9274.17,33.0
27683,Woodlawn,18928,6601.0,33.0
27684,Woodlawn,18928,9883.86,68.0
27685,Woodlawn,18928,22333.0,50.0
27686,Woodlawn,18928,5846.86,50.0
27687,Woodlawn,18928,9168.0,50.0
27688,Woodlawn,18928,12449.0,56.0
27689,Woodlawn,18928,8624.11,56.0
27690,Woodlawn,18928,9487.57,61.0
27691,Woodlawn,18928,7659.25,61.0
27692,Woodlawn,18928,7625.17,44.0
27693,Woodlawn,18928,11913.0,44.0
27694,Woodlawn,18928,10099.0,44.0
27695,Woodlawn,18928,4659.0,40.0
27696,Woodlawn,18928,12517.5,40.0
27697,Woodlawn,18928,19263.25,0.0
27698,Woodlawn,18928,17240.64,53.0
27699,Woodlawn,18928,11995.0,53.0
27700,Woodlawn,18928,9832.4,44.0
27701,Woodlawn,18928,8303.86,136.0
27702,Woodlawn,18928,16138.0,136.0
27703,Woodlawn,18928,8109.14,137.0
27704,Woodlawn,18928,9073.0,53.0
27705,Woodlawn,18928,8903.14,220.0
27706,Woodlawn,18928,7695.0,15.0
27707,Woodlawn,18928,8078.25,64.0
27708,Woodlawn,18928,8556.0,0.0
27709,Woodlawn,18928,9759.5,15.0
27710,Woodlawn,18928,5350.5,33.0
27711,Woodlawn,18928,7612.33,19.0
27712,Woodlawn,18928,10491.8,70.0
27713,Woodlawn,18928,9972.2,64.0
27714,Woodlawn,18928,9809.64,75.0
27715,Woodlawn,18928,10532.17,59.0
27716,Woodlawn,18928,16260.0,59.0
27717,Woodlawn,18928,14450.3,89.0
27718,Woodlawn,18928,10510.0,89.0
27719,Woodlawn,18928,10334.25,49.0
27720,Woodlawn,18928,13739.67,49.0
27721,Woodlawn,18928,5056.0,52.0
27722,Woodlawn,18928,10863.0,52.0
27723,Woodlawn,18928,11195.25,90.0
